1890-05-20, Beniamino Gigli
1894-05-20, Adela Rogers St. Johns
1901-05-20, Max Euwe
1908-05-20, Jimmy Stewart
1913-05-20, William Hewlett
1915-05-20, Moshe Dayan
1919-05-20, George Gobel
1933-05-20, Constance Towers
1934-05-20, Alexei A. Leonov
1940-05-20, Sadaharu Oh
1944-05-20, Joe Cocker
1946-05-20, Cher Bono
1958-05-20, Ron Reagan Jr.
1958-05-20, Jane Wiedlin
1966-05-20, Mindy Cohn
1471-05-21, Albrecht Durer
1527-05-21, Philip II
1584-05-21, A. Durer
1688-05-21, Alexander Pope
1780-05-21, Elizabeth Fry
1834-05-21, Charles-Albert Gobat
1844-05-21, Henri Rousseau
1851-05-21, Leon Bourgeois
1860-05-21, Willam Einthoven
1865-05-21, C.J. Thomsen
1878-05-21, Glenn Curtis
1898-05-21, Armand Hammer
1904-05-21, Fats Waller
1904-05-21, Robert Montgomery
1916-05-21, Harold Robbins
1917-05-21, Dennis Day
1917-05-21, Raymond Burr
1921-05-21, Andrey Sakharov
1952-05-21, Mr T
1665-05-22, Johann Sebastian Bach
1813-05-22, Richard Wagner
1828-05-22, Albrecht Grafe
1844-05-22, Mary Cassatt
1859-05-22, Arthur Conan Doyle
1895-05-22, Jiddu Krishnamurti
1907-05-22, Lord Laurence Olivier
1920-05-22, Thomas Gold
1922-05-22, Judith Crist
1922-05-22, Satyajat Ray
1924-05-22, Charles Aznavour
1927-05-22, Michael Constantine
1934-05-22, Peter Nero
1938-05-22, Frank Converse
1938-05-22, Richard Benjamin
1938-05-22, Susan Strasberg
1940-05-22, Michael Sarrazin
1941-05-22, Paul Winfield
1942-05-22, Barbara Parkins
1943-05-22, Tommy John
1707-05-23, Carolus Linneus
1734-05-23, Friedrich Anton Mesmer
1883-05-23, Douglas Fairbanks
1891-05-23, Par Lagerkvist
1903-05-23, Walter Reisch
1908-05-23, John Bardeen
1910-05-23, Arthur Arshawsky
1919-05-23, Betty Garrett
1923-05-23, Alicia de Larrocha
1928-05-23, Rosemary Clooney
1931-05-23, Barbara Barrie
1933-05-23, Joan Collins
1943-05-23, John Newcombe
1949-05-23, Alan Garc¡a Perez
1951-05-23, Anatoliy Karpov
1952-05-23, Boxer Marvelous Marvin Hagler
1544-05-24, William Gilbert
1743-05-24, Jean-Paul Marat
1816-05-24, Emanuel Leutze
1819-05-24, Queen Victoria
1895-05-24, Samuel I. Newhouse
1905-05-24, Mikhail Sholokhov
1909-05-24, Wilbur Mills
1914-05-24, Lilli Palmer
1918-05-24, Coleman Young
1923-05-24, Siobhan McKenna
1932-05-24, Elaine Malbin
1934-05-24, Mayor Jane Byrne
1941-05-24, Bob Dylan
1943-05-24, Gary Burghoff
1944-05-24, Patti Labelle
1945-05-24, Priscilla Presley
1803-05-25, Ralph Waldo Emerson
1847-05-25, John Alexander Dowie
1865-05-25, John R. Mott
1886-05-25, Philip Murray
1889-05-25, Igor Sikorsky
1898-05-25, Bennett Cerf
1898-05-25, Gene Tunney
1917-05-25, Theodore Hesburgh
1918-05-25, Claude Aikins
1925-05-25, Jeanne Crain
1926-05-25, Miles Davis
1927-05-25, Robert Ludlum
1929-05-25, Beverly Sills
1932-05-25, Georgi M. Grechko
1935-05-25, Barbara Harris
1943-05-25, Leslie Uggams
1947-05-25, Karen Valentine
1947-05-25, Jessi Colter
1955-05-25, Connie Sellecca
1689-05-26, Mary Wortley Montagu
1799-05-26, Alexandr Pushkin
1886-05-26, Al Jolson
1907-05-26, John Wayne
1908-05-26, Robert Morley
1910-05-26, Laurance Rockefeller
1918-05-26, A. Pushkin
1920-05-26, Peggy Lee
1923-05-26, James Arness
1939-05-26, Teresa Stratas
1947-05-26, Sherry Bain
1949-05-26, Dale Haddon
1949-05-26, Pam Grier
1949-05-26, Hank Williams, Jr.
1951-05-26, Sally K. Ride
1962-05-26, Genie Francis
1332-05-27, Ibn Khaldun
1626-05-27, William II
1818-05-27, Amelia Bloomer
1819-05-27, Julia Ward Howe
1836-05-27, Jay Gould
1837-05-27, Wild Bill Hickok
1867-05-27, Arnold Bennett
1878-05-27, Isadora Duncan
1894-05-27, Dashiell Hammett
1907-05-27, Rachel Carson
1908-05-27, Harold Rome
1911-05-27, Hubert Humphrey
1911-05-27, Vincent Price
1912-05-27, John Cheever
1912-05-27, Sam Snead
1915-05-27, Herman Wouk
1918-05-27, Yasuhiro Nakasone
1922-05-27, Christopher Lee
1923-05-27, Henry Kissinger
1935-05-27, Lee Merriweather
1943-05-27, Cilia Black
1944-05-27, Christopher J. Dodd
1660-05-28, George I
1738-05-28, Joseph Guillotin
1759-05-28, William Pitt
1807-05-28, Louis Agassiz
1888-05-28, Jim Thorpe
1906-05-28, Phil Regan
1908-05-28, Ian Fleming
1912-05-28, Patrick White
1923-05-28, Nandamuri Taraka Rama Rao
1931-05-28, Caroll Baker
1944-05-28, Gladys Knight
1946-05-28, Madeline LeRouix
1947-05-28, Sondra Locke
1630-05-29, Charles II
1736-05-29, Patrick Henry
1826-05-29, Ebenezer Butterick
1874-05-29, English novelist
1874-05-29, G.K. Chesterton
1880-05-29, Oswald Spengler
1894-05-29, Bea Lillie
1897-05-29, Erich Wolfgang Korngold
1903-05-29, Leslie Townes Hope
1917-05-29, John F Kennedy
1922-05-29, Yannis Xenakis
1939-05-29, Al Unser
1954-05-29, Reby Jackson
1956-05-29, LaToya Jackson
1963-05-29, Lisa Whelchel
1672-05-30, Peter I (the Great)
1757-05-30, Henry Addington
1835-05-30, Alfred Austin
1846-05-30, Peter Carl Faberge
1888-05-30, James A. Farley
1902-05-30, Stepin Fetchit
1904-05-30, Ernesto de la Guardia Jr.
1908-05-30, Mel Blanc
1909-05-30, Benny Goodman
1926-05-30, Christine Jorgensen
1927-05-30, Clint Walker
1936-05-30, Keir Dullea
1939-05-30, Michael J. Pollard
1943-05-30, Gale Sayers
1469-05-31, Manuel I
1819-05-31, Walt Whitman
1857-05-31, Pius XI
1872-05-31, Heath Robinson
1887-05-31, Saint-John Perse
1898-05-31, Norman Vincent Peale
1908-05-31, Don Ameche
1912-05-31, Henry Jackson
1920-05-31, Edward Bennett Williams
1923-05-31, Rainier III
1929-05-31, Elaine Stewart
1930-05-31, Clint Eastwood
1933-05-31, Shirley Verrett
1938-05-31, Peter Yarrow
1939-05-31, Terry Waite
1941-05-31, Johnny Paycheck
1943-05-31, Joe Namath
1943-05-31, Sharon Gless
1950-05-31, Tom Berenger
1950-05-31, Gregory Harrison
1965-05-31, Brooke Shields
1563-06-01, Robert Cecil
1801-06-01, Brigham Young
1804-06-01, Mikhail Glinka
1878-06-01, John Masefield
1898-06-01, Molly Picon
1907-06-01, Frank Whittle
1921-06-01, Nelson Riddle
1926-06-01, Marilyn Monroe
1926-06-01, Andy Griffith
1928-06-01, Georgi T. Dobrovolsky
1934-06-01, Pat Boone singer
1939-06-01, Cleavon Little
1945-06-01, Linda Scott
1945-06-01, Frederica von Stade
1947-06-01, Ron Wood
1948-06-01, Tom Sneva
1955-06-01, Chiyonofuji
1740-06-02, Marquis de Sade
1835-06-02, St. Pius X
1840-06-02, Thomas Hardy
1857-06-02, Karl Gjellerup
1857-06-02, Edward Elgar
1890-06-02, Hedda Hopper
1904-06-02, Johnny Weissmuller
1927-06-02, Brock Peters
1927-06-02, Phillip Burton
1929-06-02, Chuck Barris
1930-06-02, Charles Conrad Jr.
1937-06-02, Sally Kellerman
1940-06-02, King Constantine
1941-06-02, Charlie Watts
1941-06-02, Stacy Keach
1943-06-02, Charles Haid
1944-06-02, Marvin Hamlisch
1944-06-02, Garo Yepremian
1948-06-02, Jerry Mathers
1780-06-03, William Hone
1808-06-03, Jefferson Davis
1844-06-03, Garret Augustus Hobart
1864-06-03, Ransom Eli Olds
1865-06-03, George V
1906-06-03, Josephine Baker
1911-06-03, Paulette Goddard
1913-06-03, Ellen Corby
1922-06-03, Alain Resnais
1925-06-03, Tony Curtis
1926-06-03, Collen Dewhurst
1926-06-03, Allen Ginsberg
1942-06-03, Curtis Mayfield
1950-06-03, Suzi Quatro
1951-06-03, Deneice Williams
1694-06-04, Fran‡ois Quesnay
1738-06-04, George III
1867-06-04, Carl Gustaf Mannerheim
1908-06-04, Roselind Russell
1917-06-04, Howard Metzenbaum
1919-06-04, Robert Merrill
1922-06-04, Gene Barry
1924-06-04, Dennis Weaver
1926-06-04, Robert Earl Hughes
1932-06-04, John Barrymore
1936-06-04, Bruce Dern
1937-06-04, Freddie Fender
1946-06-04, Bettina Gregory
1948-06-04, Rosemary Joyce
1952-06-04, Parker Stevenson
1965-06-04, Andrea Jagger
1723-06-05, Adam Smith
1819-06-05, John Couch Adams
1878-06-05, Francisco Villa
1883-06-05, John Maynard Keynes
1887-06-05, Ruth Benedict
1898-06-05, Federico Garc¡a Lorca
1900-06-05, Dennis Gabor
1905-06-05, Art Donovan
1920-06-05, Marion Motley
1928-06-05, Tony Richardson
1929-06-05, Robert Lansing
1934-06-05, Bill Moyers
1939-06-05, Charles Joseph Clark
1436-06-06, Johannes Muller
1599-06-06, Diego Velazquez
1755-06-06, Nathan Hale
1756-06-06, John Trumbull
1850-06-06, Karl F. Braun
1875-06-06, Thomas Mann
1886-06-06, Paul Dudley White
1887-06-06, Walter Abel
1903-06-06, Aram Khachaturian
1907-06-06, Bill Dickey
1917-06-06, Kathran Graham
1925-06-06, Walter Percy Chrysler
1932-06-06, David R. Scott
1932-06-06, Billie Whitelaw
1935-06-06, Dalai Lama
1935-06-06, Bobby Mitchell
1939-06-06, Gary Bonds
1952-06-06, Harvey Fierstein
1956-06-06, Bjorn Borg
1961-06-06, Sydney Walsh
1502-06-07, Pope Gregory XIII
1770-06-07, Earl of Liverpool
1778-06-07, Beau Brummel
1848-06-07, Paul Gaugin
1896-06-07, Robert Mulliken
1897-06-07, George Szell
1909-06-07, Jessica Tandy
1909-06-07, Peter Rodino
1922-06-07, Rocky Graziano
1929-06-07, John Turner
1930-06-07, Dolores Gray
1940-06-07, Tom Jones
1947-06-07, Thurman Munson
1958-06-07, Prince
0570-06-08, Mohammed
1625-06-08, Giovanni Domenico Cassini
1810-06-08, Robert Schumann
1829-06-08, John Everett Millais
1847-06-08, Ida Sazton McKinley
1867-06-08, Frank Lloyd Wright
1916-06-08, Francis Crick
1917-06-08, Byron R. White
1918-06-08, Robert Preston
1921-06-08, Alexis Smith
1929-06-08, Jerry Stiller
1930-06-08, Dana Wynter
1933-06-08, Joan Rivers
1934-06-08, Millicent Martin
1939-06-08, Herb Adderley
1940-06-08, Nancy Sinatra'
1944-06-08, Boz Scaggs
1955-06-08, Griffin Dunne
1781-06-09, George Stephenson
1791-06-09, John Howard Payne
1843-06-09, Bertha von Suttner
1865-06-09, Carl Nielsen
1893-06-09, Cole Porter
1900-06-09, Fred Waring
1915-06-09, Les Paul
1916-06-09, Robert S. McNamara
1930-06-09, Marvin Kalb
1934-06-09, Donald Duck
1951-06-09, Bonnie Tyler
1951-06-09, Dave Parker
1961-06-09, Michael J Fox
1706-06-10, John Dollond
1895-06-10, Immanuel Velikovsky
1904-06-10, Frederick Loewe
1921-06-10, Prince Philip Mountbatten
1922-06-10, Judy Garland
1928-06-10, Maurice Sendak
1929-06-10, James A. McDivitt
1933-06-10, F. Lee Bailey
1965-06-10, Andrew Stevens
1572-06-11, Ben Jonson
1723-06-11, J G Palitzsch
1776-06-11, John Constable
1847-06-11, Millicent Garrett Fawcett
1864-06-11, Richard Strauss
1867-06-11, Charles Fabry
1880-06-11, Jeannette Rankin
1899-06-11, Y. Kawabata
1903-06-11, Ernie Nevers
1907-06-11, Paul Mellon
1910-06-11, Jacques-Yves Cousteau
1913-06-11, Ris Stevens
1913-06-11, Vince Lombardy
1915-06-11, William Styron
1919-06-11, Richard Todd
1925-06-11, William Styron
1935-06-11, Gene Wilder
1937-06-11, Chad Everett
1939-06-11, Jackie Stewart
1945-06-11, Adrienne Barbeau
1956-06-11, Joe Montana
1819-06-12, Charles Kingsley
1829-06-12, Johanna Spyri
1897-06-12, Anthony Eden
1915-06-12, David Rockefeller
1916-06-12, Irwin Allen
1919-06-12, Uta Hagen
1921-06-12, Vera Ralston
1924-06-12, George Herbert Walker Bush
1928-06-12, Vic Damone
1929-06-12, Anne Frank
1932-06-12, Jim Nabors
1932-06-12, Rona Jaffe
1941-06-12, Chick Corea
1943-06-12, Marv Albert
0823-06-13, Charles II
1786-06-13, Winfield Scott
1831-06-13, James Clerk Maxwell
1865-06-13, William Butler Yeats
1895-06-13, Emile Levassor wins
1903-06-13, Harold Grange
1913-06-13, Ralph Edwards
1935-06-13, Christo
1951-06-13, Richard Thomas
1962-06-13, Ally Sheedy
1963-06-13, Bettina Bunge
1736-06-14, Charles-Augustin de Coulomb
1811-06-14, Harriet Beecher Stowe
1820-06-14, John Bartlett
1856-06-14, Andrey Markov
1864-06-14, Alois Alzheimer
1868-06-14, Karl Landsteiner
1909-06-14, Burl Ives
1918-06-14, Dorothy McGuirre
1919-06-14, Sam Wanamaker
1925-06-14, Pierre Salinger
1928-06-14, Ernesto Guevara
1931-06-14, Marla Gibbs
1933-06-14, Jerzy Kosinski
1946-06-14, Donald Trump
1946-06-14, Joan Van Ark
1949-06-14, Bob Frankston
1952-06-14, Eddie Mekka
1958-06-14, Eric Heiden
1961-06-14, Boy George Dowd
1969-06-14, Steffi Graff
1330-06-15, Edward the Black Prince
1767-06-15, Rachel Donelson Robards Jackson
1843-06-15, Edvard Grieg
1922-06-15, Morris K. Udall
1932-06-15, Mario Cuomo
1937-06-15, Waylon Jennings
1941-06-15, Harry Nilsson
1945-06-15, Nicola Pagett
1946-06-15, Judy Pace
1951-06-15, Tom Forzani
1874-06-16, Arthur Meighen
1895-06-16, Stan Laurel
1902-06-16, Barbara McClintock
1903-06-16, Helen Traubel
1912-06-16, Enoch Powell
1917-06-16, Katharine Graham
1920-06-16, John Howard Griffin
1937-06-16, Erich Segal
1938-06-16, Joyce Carol Oates
1239-06-17, Edward I
1703-06-17, John Wesley
1742-06-17, William Hooper
1818-06-17, Charles Gounod
1870-06-17, George Cormack
1882-06-17, Igor Stravinsky
1904-06-17, Ralph Bellamy
1914-06-17, John Hersey
1917-06-17, Dean Martin
1919-06-17, Kingman Brewster
1920-06-17, Beryl Reid
1923-06-17, Elroy Hirsch
1929-06-17, Tigran Petrosyan
1940-06-17, Bobby Bell
1946-06-17, Barry Manilow
1948-06-17, Phylicia Allen Ayers Rashad
1951-06-17, Joe Piscopo
1799-06-18, William Lassell
1812-06-18, Ivan Goncharov
1857-06-18, Henry Clay Folger, Jr.
1877-06-18, James Montgomery Flagg
1886-06-18, George Mallory
1901-06-18, Jeanette MacDonald
1906-06-18, Kay Kyser
1910-06-18, E.G. Marshall
1913-06-18, Sylvia Porter
1926-06-18, Tom Wicker
1929-06-18, Eva Bartok
1937-06-18, Vitali M. Zholobov
1942-06-18, Paul McCartney
1947-06-18, Linda Thorson
1952-06-18, Isabella Rossellini
1952-06-18, Carol Kane
1962-06-18, Janice Merrill
1556-06-19, James VI
1623-06-19, Blaise Pascal
1856-06-19, Elbert Hubbard
1896-06-19, Duchess of Windsor
1902-06-19, Guy Lombardo
1903-06-19, Henry Louis Gehrig
1908-06-19, Quentin N Burdick
1908-06-19, Mildred Natwick
1909-06-19, Osamu Dazai
1914-06-19, Alan Cranston
1919-06-19, Pauline Kael
1921-06-19, Louis Jourdan
1921-06-19, Howell Heflin
1922-06-19, Aage N. Bohr
1924-06-19, Leo Nomellini
1928-06-19, Nancy Marchand
1932-06-19, Pier Angeli
1933-06-19, Viktor I. Patsayev
1936-06-19, Gena Rowlands
1943-06-19, Malcolm McDowell
1949-06-19, Kathleen Turner
1951-06-19, Ann Wilson
1959-06-19, Mark DeBarge
1978-06-19, Garfield
1674-06-20, Nicholas Rowe
1819-06-20, Jacques Offenbach
1907-06-20, Lillian Hellman
1909-06-20, Errol Flynn
1924-06-20, Audie Murphy
1924-06-20, Chet Atkins
1942-06-20, Brian Wilson
1945-06-20, Anne Murray
1946-06-20, Andre Watts
1947-06-20, Candy Clark
1950-06-20, Lionel Richie
1953-06-20, Cyndi Lauper
1960-06-20, John Taylor
1732-06-21, Martha Washington
1774-06-21, Daniel D. Tompkins
1882-06-21, Rockwell Kent
1892-06-21, Reinhold Niebuhr
1903-06-21, Dorothy Stickney
1903-06-21, Al Hirschfeld
1905-06-21, Jean-Paul Sartre
1912-06-21, Mary McCarthy
1921-06-21, Jane Russell
1922-06-21, Judy Holliday
1925-06-21, Maureen Stapleton
1927-06-21, Carl Stokes
1930-06-21, Mike McCormack
1931-06-21, Lawrence K Grossman
1931-06-21, Margaret Heckler
1933-06-21, Bernie Kopell
1935-06-21, Monte Markham
1938-06-21, Ron Ely
1940-06-21, Mariette Hartley
1940-06-21, Joe Flaherty
1944-06-21, Ray Davies
1947-06-21, Meredith Baxter-Birney
1947-06-21, Michael Gross
1953-06-21, Benazir Bhutto
1757-06-22, George Vancouver
1837-06-22, Paul Morphy
1858-06-22, Giacomo Puccini
1887-06-22, Julian Huxley
1898-06-22, Erich Maria Remarque
1906-06-22, Billy Wilder
1907-06-22, Anne Morrow Lindbergh
1910-06-22, Katherine Dunham
1910-06-22, Peter Pears
1921-06-22, Joseph Papp
1922-06-22, Bill Blass
1933-06-22, Dianne Feinstein
1936-06-22, Kris Kristofferson
1941-06-22, Ed Bradley
1948-06-22, Todd Rundgren
1949-06-22, Lindsey Wagner
1949-06-22, Meryl Streep
1763-06-23, Josephine
1846-06-23, George Sax
1876-06-23, Irvin S. Cobb
1894-06-23, Alfred Kinsey
1894-06-23, Duke of Windsor
1911-06-23, David Ogilvy
1912-06-23, Alan Turing
1913-06-23, William P. Rogers
1916-06-23, Irene Worth
1927-06-23, Bob Fosse
1929-06-23, June Carter Cash
1930-06-23, Donn F. Eisele
1933-06-23, Bert Convy
1940-06-23, Wilma Rudolph
1943-06-23, James Levine
1946-06-23, Ted Shackelford
1813-06-24, Henry Ward Beecher
1839-06-24, Gustavus Franklin Swift
1842-06-24, Ambrose Bierce
1895-06-24, Jack Dempsey
1912-06-24, Norman Cousins
1915-06-24, Fred Hoyle
1916-06-24, John Ciardi
1922-06-24, Sibohan McKenna
1923-06-24, Jack Carter
1932-06-24, David McTaggart
1942-06-24, Michele Lee
1950-06-24, Nancy Allen
1965-06-24, Danielle Spencer
1886-06-25, Henry Arnold
1887-06-25, George Abbott
1894-06-25, Hermann Oberth
1900-06-25, Earl Mountbatten
1903-06-25, George Orwell
1907-06-25, J. Hans D. Jensen
1924-06-25, Sidney Lumet
1925-06-25, June Lockhart
1925-06-25, Robert Venturi
1942-06-25, Willis Reed
1945-06-25, Carly Simon
1949-06-25, Phyllis George
1963-06-25, George Michael
1984-06-25, Hermann Oberth
1702-06-26, Philip Doddridge
1730-06-26, Charles Messier
1742-06-26, Arthur Middleton
1763-06-26, George Morland
1819-06-26, Abner Doubleday
1824-06-26, William Thomson
1854-06-26, Robert Laird Borden
1892-06-26, Pearl S. Buck
1901-06-26, Stuart Symington
1904-06-26, Peter Lorre
1913-06-26, Maurice Wilkes
1922-06-26, Eleanor Parker
1925-06-26, Pavel Belyayev
1940-06-26, Billy Davis
1951-06-26, Pamela Bellwood
1955-06-26, Mick Jones
1964-06-26, Zeng Jinlian
1462-06-27, Louis XII
1550-06-27, Charles IX
1682-06-27, Charles XII
1846-06-27, Charles Stewart Parnell
1850-06-27, Ivan Vazov
1850-06-27, Lafcadio Hearn
1869-06-27, Emma Goldman
1872-06-27, Paul Laurence Dunbar
1880-06-27, Helen Keller
1913-06-27, Willie Mosconi
1920-06-27, IAL Diamond
1927-06-27, Bob Keeshan
1930-06-27, H Ross Periot
1934-06-27, Anna Moffo
1938-06-27, Bruce E. Babbitt
1945-06-27, Norma Kamali
1952-06-27, Julia Duffy
1955-06-27, Isabelle Adjani
1491-06-28, Henry VIII
1577-06-28, Peter Paul Rubens
1712-06-28, Jean Jacques Rousseau
1824-06-28, Paul Broca
1867-06-28, Luigi Pirandello
1873-06-28, Alexis Carrel
1902-06-28, Richard Rogers
1926-06-28, Mel Brooks
1946-06-28, Gilda Radner
1947-06-28, Patrick Kincaid
1969-06-28, Danielle Briesbois
1858-06-29, George Washington Goethals
1861-06-29, William James Mayo
1865-06-29, Shigechiyo Izumi
1900-06-29, Antoine Saint-Exupery
1901-06-29, Nelson Eddy
1909-06-29, LeRoy Anderson
1915-06-29, Ruth Warwick
1919-06-29, Slim Pickens
1925-06-29, Cara Williams
1930-06-29, Robert Evans
1934-06-29, Carl Levin
1936-06-29, Harmon Killebrew
1944-06-29, Gary Busey
1948-06-29, Fred Grandy
1470-06-30, Charles VIII
1768-06-30, Elizabeth Kortright Monroe
1819-06-30, William A. Wheeler
1904-06-30, Jan Peerce
1909-06-30, Juan Bosch
1911-06-30, Czeslaw Milosz
1912-06-30, Dan Reeves
1917-06-30, Lena Horne
1917-06-30, Buddy Rich
1918-06-30, Susan Hayward
1934-06-30, Harry Blackstone Jr
1936-06-30, Nancy Dussault
1646-07-01, Gottfried W Leibnitz
1788-07-01, Jean-Victor Poncelet
1804-07-01, George Sand
1807-07-01, Thomas Green Clemson
1853-07-01, Cecil John Rhodes
1872-07-01, Louis Bleriot
1879-07-01, Leon Jouhaux
1902-07-01, William Wyler
1912-07-01, David Brower
1916-07-01, Olivia DeHaviland
1925-07-01, Farley Granger
1931-07-01, Leslie Caron
1934-07-01, Sydney Pollack
1934-07-01, Jean Marsh
1936-07-01, Jamie Farr
1941-07-01, Twyla Tharp
1941-07-01, Sally Quinn
1942-07-01, Genevieve Bujold
1942-07-01, Karen Black
1952-07-01, Dan Akroyd
1956-07-01, Lorna Patterson
1961-07-01, Diane Spencer
1961-07-01, Carl Lewis
0419-07-02, Valentinian III
1489-07-02, Thomas Cranmer
1821-07-02, Charles Tupper
1877-07-02, Hermann Hesse
1903-07-02, Olav V
1903-07-02, Alex Douglas-Home
1906-07-02, Hans Bethe
1908-07-02, Thurgood Marshall
1922-07-02, Dan Rowan
1927-07-02, Brock Peters
1931-07-02, Emelda Marcos
1935-07-02, Kaye Stevens
1937-07-02, Richard Petty
1937-07-02, Polly Holliday
1940-07-02, Georgi Ivan Ivanov
1947-07-02, Luci Baines Johnson Nugent Turpin
1951-07-02, Cheryl Ladd
1961-07-02, Jimmy McNichol
1423-07-03, Louis XI
1567-07-03, Samuel de Champlain
1731-07-03, Samuel Huntington
1870-07-03, Richard B. Bennett
1883-07-03, Franz Kafka
1906-07-03, Francis Steegmuller
1909-07-03, Earl Butz
1913-07-03, Dorothy Kilgallen
1927-07-03, Ken Russell
1930-07-03, Pete Fountain
1935-07-03, Harrison H. Schmitt
1937-07-03, Tom Stoppard
1943-07-03, Gerry Rivers
1947-07-03, Betty Buckley
1951-07-03, Jean-Claude Duvalier
1957-07-03, Laura Branigan
1753-07-04, Jean-Pierre-Francois Blanchard
1804-07-04, Nathaniel Hawthorne
1807-07-04, Giuseppe Garibaldi
1826-07-04, Stephen Foster
1867-07-04, Stephen Mather
1872-07-04, Calvin Coolidge
1878-07-04, George M Cohan
1883-07-04, Rube Goldberg
1900-07-04, Louis Armstrong
1902-07-04, Meyer Lansky
1902-07-04, George Murphy
1911-07-04, Mitch Miller
1912-07-04, Virginia Graham
1916-07-04, Tokyo Rose
1921-07-04, Gerard Debreu
1924-07-04, Eva Marie Saint
1927-07-04, Neil Simon
1928-07-04, Steven Boyd
1928-07-04, Gina Lollobrigida
1930-07-04, George Steinbrenner
1962-07-04, Pam Shriver
1781-07-05, Stamford Raffles
1794-07-05, Sylvester Graham
1801-07-05, David G Farragut
1810-07-05, Phineas T. Barnum
1857-07-05, Clara Zetkin
1891-07-05, John Northrop
1902-07-05, Henry Cabot Lodge
1909-07-05, Andrei Gromyko
1926-07-05, Jan¢s Starker
1934-07-05, Katherine Helmond
1936-07-05, Shirley Knight
1948-07-05, Julie Nixon Eisenhower
1951-07-05, Huey Lewis
1951-07-05, Richard Gossage
1747-07-06, John Paul Jones
1796-07-06, Nicholas I
1818-07-06, Adolf Anderssen
1859-07-06, Verner von Heidenstam
1903-07-06, Axel Theorell
1923-07-06, Nancy Davis Reagan
1924-07-06, Robert M. White
1925-07-06, Merv Griffin
1927-07-06, Janet Leigh
1932-07-06, Della Reese
1937-07-06, Vladimir Ashkenazy
1937-07-06, Ned Beatty
1946-07-06, Sylvester Stallone
1952-07-06, Shelly Hack
1752-07-07, Joseph-Marie Jacquard
1843-07-07, Camillo Golgi
1860-07-07, Gustav Mahler
1887-07-07, Marc Chagall
1906-07-07, Satchel Paige
1907-07-07, Robert A Heinlein
1911-07-07, Gian Carlo Menotti
1917-07-07, Lawrence F. O'Brien
1919-07-07, William Kunstler
1921-07-07, Ezzard Charles
1922-07-07, Pierre Cardin
1923-07-07, Jean Kerr
1927-07-07, Carl Severinson
1927-07-07, Alan Dixon
1940-07-07, Ringo Starr
1946-07-07, Joe Spano
1947-07-07, Joe LeClerc
1948-07-07, Fred Brown
1949-07-07, Shelley Duvall
1838-07-08, Count Ferdinand Graf von Zeppelin
1839-07-08, John D Rockefeller
1907-07-08, George W. Romney
1908-07-08, Nelson A. Rockefeller
1913-07-08, Walter Kerr
1914-07-08, Billy Eckstein
1931-07-08, Roone Arledge
1931-07-08, Jerry Vale
1935-07-08, Steve Lawrence
1935-07-08, Vitali I. Sevastyanov
1937-07-08, Barbara Ann Loden
1940-07-08, Marcia Rodd
1946-07-08, Cynthia Gregory
1948-07-08, Kim Darby
1764-07-09, Ann Ward Radcliffe
1802-07-09, Thomas Davenport
1819-07-09, Elias Howe
1858-07-09, Franz Boas
1879-07-09, Ottorino Respighi
1916-07-09, Edward Heath
1927-07-09, Red Kelly
1927-07-09, Ed Ames
1929-07-09, Hassan II
1936-07-09, James Hampton
1941-07-09, Karin von Aroldingen
1947-07-09, Orenthal James Simpson
1956-07-09, Tom Hanks
1509-07-10, John Calvin
1723-07-10, William Blackstone
1792-07-10, George Mifflin Dallas
1834-07-10, James Whistler
1856-07-10, Nikola Tesla
1867-07-10, Finley Peter Dunne
1871-07-10, Marcel Proust
1888-07-10, Giorgio De Chirico
1915-07-10, Saul Bellow
1920-07-10, Owen Chamberlain
1920-07-10, David Brinkley
1921-07-10, Jake LaMotta
1926-07-10, Fred Gwynne
1931-07-10, Del Insko
1933-07-10, Jerry Herman
1943-07-10, Arthur Ashe
1945-07-10, Virginia Wade
1946-07-10, Sue Lyon
1947-07-10, Arlo Guthrie
1754-07-11, Thomas Bowdler
1767-07-11, John Quincy Adams
1838-07-11, John Wanamaker
1899-07-11, E.B. White
1899-07-11, Yasonari Kawabata
1920-07-11, Yul Brynner
1931-07-11, Tab Hunter
1951-07-11, Bonnie Pointer
1953-07-11, Leon Spinks
1730-07-12, Josiah Wedgewood
1817-07-12, Henry David Thoreau
1849-07-12, William Osler
1854-07-12, George Eastman
1868-07-12, Stefan George
1895-07-12, Oscar Hammerstein II
1895-07-12, R Buckminster Fuller
1904-07-12, Pablo Neruda
1908-07-12, Milton Berle
1917-07-12, Andrew Wyeth
1922-07-12, Mark Hatfield
1934-07-12, Van Cliburn
1937-07-12, Bill Cosby
1944-07-12, Denise Nichols
1793-07-13, John Clare
1863-07-13, Mary Emma Wooley
1934-07-13, Alexei S. Yeliseyev
1935-07-13, Jack Kemp
1942-07-13, Harrison Ford
1946-07-13, Cheech Marin
1486-07-14, Andrea del Sarto
1903-07-14, Irving Stone
1904-07-14, Isaac Bashevis Singer
1906-07-14, Tom Carvel
1912-07-14, Woodie Guthrie
1913-07-14, Gerald R. Ford
1917-07-14, Douglas Edwards
1918-07-14, Ingmar Bergman
1918-07-14, Jay Wright Forrester
1923-07-14, Dale Robertson
1927-07-14, John Chancellor
1930-07-14, Polly Bergen
1932-07-14, Rosey Grier
